MCA284	디지털회로설계및실습	3	2	2	0.5	02	N	12	12	12	12	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	성상만	월/02A	월/02B	월/03A	월/03B	수/01A	수/01B	수/02A	수/02B	 	 	 	 	 	 	 	 
MCA284	디지털회로설계및실습	3	2	2	0.5	03	N	12	12	12	12	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	김홍근	월/02A	월/02B	월/03A	월/03B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MCA670	로봇공학및실습	3	2	2	0	01	N	12	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 제어                            	류길하	화/03A	화/03B	화/04A	화/04B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 
MTB426	마이크로프로세서및실습1	3	2	2	0.5	01	N	12	12	12	9T	9T	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	정동택	화/01A	화/01B	화/02A	화/02B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 
MCA358	마이크로프로세서및실습2	3	2	2	0.5	01	N	12	12	12	12	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	이인석	월/06A	월/06B	월/07A	월/07B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
MCA358	마이크로프로세서및실습2	3	2	2	0.5	02	N	12	12	12	12	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	강기호	금/05A	금/05B	금/06A	금/06B	금/07A	금/07B	금/08A	금/08B	 	 	 	 	 	 	 	 
CCT346	반도체공학및실습	3	2	2	0	03	Y	12	12	12	10	10	12	12T	10T	12T	12	12	12	12	12	10	12	12	12	12	12	12	메카 3 제어                            	오윤식	월/08A	월/08B	월/09A	월/09B	금/01B	금/02A	금/02B	금/03A	 	 	 	 	 	 	 	 
MTF222	사출금형설계	2	1	2	1	01	N	12	12	12	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	유중학	목/07A	목/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 
MTA482	생산계획및관리	2	2	0	0	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 생산                            	김문기	월/05A	월/05B	월/06A	월/06B	 	 	 	 	 	 	 	 	 	 	 	 
MTA450	생산설계기술	2	1	2	1	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 생산                            	윤영한	월/07A	월/07B	월/08A	월/08B	월/09A	월/09B	 	 	 	 	 	 	 	 	 	 
MCA652	센서및계측공학	3	2	2	0	01	N	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	김홍근	화/08A	화/08B	화/09A	화/09B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 
